gene_id,definitive_endoderm,endothelial,hepatic_endoderm,immature_hepatoblast,mature_hepatocyte,mesenchymal_stem_cell
gene_name-1401,-1.886902,-0.5551923,0.39626652,0.43890405,0.9465611,-0.9119444
gene_name-1408,4.2274127,-0.041155316,-0.29627997,-0.29628003,-0.29628003,0.32153684
gene_name-1416,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-1417,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-1420,-0.18257417,-0.18257417,0.18257418,-0.18257417,-0.18257417,-0.18257417
gene_name-1426,4.04127,-0.1899327,-0.2304783,-0.32304743,-0.32304743,0.33155173
gene_name-1428,-0.3776625,-0.3776625,0.37766245,-0.3776625,-0.3776625,-0.3776625
gene_name-1431,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-1434,1.918088,0.51724017,-0.2548693,1.1975197,-0.17017388,-0.27364945
gene_name-1439,-0.48149735,-0.48149735,0.23497584,1.2657675,0.1686883,-0.48149735
gene_name-1444,-0.6671181,-0.2197262,0.05173602,-0.6671181,0.8779504,-0.19540498
gene_name-1446,-0.2610628,-0.2610628,0.02888339,3.2216275,-0.2610628,-0.2610628
gene_name-1450,-1.3394251,0.00214082,-0.08342266,0.7954792,0.3423215,0.15152344
gene_name-1462,-0.21063791,-0.2106379,0.15435645,-0.21063791,-0.21063791,-0.041793462
gene_name-1469,-0.25842005,-0.25842005,0.25842005,-0.25842005,-0.25842005,-0.25842005
gene_name-1474,2.0322752,-0.16253336,-0.33505026,-0.53202415,-0.53202415,1.1868479
gene_name-1484,-0.42618638,-0.42618638,0.3347374,-0.42618638,-0.4261864,-0.15183945
gene_name-1497,-0.3768251,0.4431637,0.1034955,-0.3768251,-0.3768251,-0.3768251
gene_name-1499,-0.25717342,-0.25717342,-0.25717348,-0.25717342,2.3145607,-0.25717342
gene_name-1503,1.2028582,0.027036238,0.24859601,-1.2065694,-0.5563497,-0.43827224
gene_name-1508,-0.608364,0.033907734,0.041777913,-0.608364,1.1541133,-0.608364
gene_name-1529,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1530,1.4813432,-0.09265754,-0.1638731,-0.5626448,1.0496343,-0.22924352
gene_name-1538,-0.7169993,-0.736317,0.3116331,0.72367305,0.39245057,-0.43538743
gene_name-1539,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-1541,-0.26250014,-0.26250014,-0.011483361,-0.26250014,1.1074176,-0.26250014
gene_name-1551,-0.26191524,0.4624834,0.020449033,-0.26191524,-0.26191524,-0.26191524
gene_name-1561,-0.3967145,0.035482813,0.25264865,-0.3967145,-0.39671454,-0.3967145
gene_name-1568,-0.28325167,0.15300922,0.0493224,-0.28325167,-0.28325167,-0.017724806
gene_name-1570,-0.31821376,0.16386232,-0.03907759,-0.31821376,-0.31821376,0.27158433
gene_name-1571,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1577,1.0644428,-0.1780803,0.3246004,0.7295026,-0.905761,-0.61105335
gene_name-1580,-0.40517208,0.34010798,0.01903093,-0.40517208,-0.40517208,0.007971334
gene_name-1607,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-1614,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1628,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-1635,-0.92238754,-0.06883055,-0.106443964,-0.92238754,-0.27647713,0.92300355
gene_name-1636,3.0270216,-0.43069,-0.12482929,-0.43069,0.29037866,0.11168428
gene_name-1644,-0.6968833,0.047879435,0.32555744,-0.6968833,-0.08152473,-0.6968833
gene_name-1645,-0.3132324,-0.3132324,-0.07563848,-0.3132324,1.631122,-0.3132324
gene_name-1652,0.4206255,0.39845926,0.2921975,0.16843262,-1.9077107,-0.24823685
gene_name-1657,-0.24387509,-0.24387507,-0.09452184,-0.24387509,1.4481097,-0.24387507
gene_name-1678,4.4544487,-0.195891,-0.26785105,2.6855803,-0.26785102,-0.26785102
gene_name-1681,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.9128709
gene_name-1689,-0.5377698,-0.093449116,-0.08882397,-0.5377698,1.0143987,-0.033610273
gene_name-1695,-0.20963085,-0.039934624,-0.20963088,-0.20963085,-0.20963085,0.878458
gene_name-1712,-0.25549877,0.33308968,-0.25549883,-0.25549877,1.318508,-0.25549877
gene_name-1721,-0.26185083,-0.26185083,0.2618508,-0.26185083,-0.26185083,-0.26185083
gene_name-1727,0.22972824,0.028754348,0.27156913,-0.49411526,-0.49411526,-0.49411526
gene_name-1729,-0.21609668,-0.21609668,0.21609662,-0.21609668,-0.21609668,-0.21609668
gene_name-1733,-0.33620387,0.12536475,-0.13855563,-0.33620387,1.0757053,-0.22063942
gene_name-1735,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1737,2.2343314,-0.5945613,0.4059684,-0.5945613,-0.5945613,-0.5945613
gene_name-1738,-0.61249906,0.5700819,0.2183054,-0.61249906,-0.61249906,-0.61249906
gene_name-1744,-0.34795487,-0.053169776,-0.3479548,-0.34795487,1.1436472,0.550028
gene_name-1746,-0.42619866,-0.42619866,0.3012515,-0.42619866,-0.42619863,-0.05135714
gene_name-1747,-0.22451565,-0.22451565,-0.13190016,-0.22451565,-0.22451563,0.8447319
gene_name-1748,0.91220343,-0.25219077,0.14898753,-0.6424706,-0.6424706,0.13676389
gene_name-1750,-0.3412884,-0.3412884,0.21715494,-0.3412884,0.2793788,-0.3412884
gene_name-1752,-0.18257417,0.9128709,-0.1825742,-0.18257417,-0.18257417,-0.18257417
gene_name-1755,-0.7013438,0.09009639,0.037235003,-0.7013438,-0.7013438,0.49954242
gene_name-1756,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-1764,-0.32381228,-0.32381228,0.15212755,2.2514575,-0.32381228,-0.32381228
gene_name-1766,3.4666836,0.17285056,-0.07705174,-0.3527957,-0.3527957,-0.3527957
gene_name-1773,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-1782,-0.8626776,0.047519315,0.43368614,-0.8626776,-0.2622393,-0.84616315
gene_name-1785,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1786,-0.50700855,-0.50700855,0.2723378,-0.50700855,0.5369854,-0.42939252
gene_name-1787,-0.57571083,-0.57571083,0.13173121,1.4719052,0.32636648,-0.19454117
gene_name-1789,-1.7388875,-0.15665388,0.060590364,0.2094987,-0.16539378,0.37999684
gene_name-1791,-0.5207129,-0.49222335,0.118292615,-0.5207129,1.4439058,-0.5207129
gene_name-1792,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-1794,-0.3349627,0.6095034,0.020140653,-0.3349627,-0.3349627,-0.3349627
gene_name-1800,-0.7709454,-0.020840596,0.19863732,1.0462444,0.10357555,-0.69227666
gene_name-1802,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1803,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-1805,0.30048093,0.6956112,-0.35121906,0.16041096,-0.5376304,0.5884461
gene_name-1806,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-1820,-0.2066031,-0.2066031,-0.20660307,5.2453527,-0.2066031,-0.05737574
gene_name-1830,-0.36668688,-0.36668688,0.33638138,-0.36668688,-0.3666869,-0.2757705
gene_name-1833,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1835,-0.1825742,0.9128709,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-1838,-0.5313306,-0.08882411,0.18078677,-0.5313306,0.48387814,-0.5313306
gene_name-1839,-0.37413695,-0.37413695,-0.37413695,1.6577164,2.689948,-0.37413695
gene_name-1844,-0.26211837,-0.26211837,0.2621183,-0.26211837,-0.26211837,-0.26211837
gene_name-1846,-0.6760972,-0.3688147,0.10668913,1.4600419,-0.6760972,0.29761666
gene_name-1847,0.4448181,-0.47902164,0.08119018,1.4215606,0.20328736,-0.25979728
gene_name-1849,-0.37647033,-0.37647033,0.37647024,-0.37647033,-0.37647033,-0.37647033
gene_name-1853,-0.3099208,-0.29619214,0.3053446,-0.3099208,-0.3099208,-0.3099208
gene_name-1855,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-1856,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-1861,-0.7928691,-0.019437741,0.19811995,-0.7928691,0.8731048,-0.7816375
gene_name-1865,0.7268231,0.597263,0.10443726,-1.1380088,-0.544184,-0.5018272
gene_name-1867,-0.63319486,-0.3343255,0.23958114,-0.63319486,-0.63319486,0.24877691
gene_name-1875,-0.2454443,-0.2454443,0.24544433,-0.2454443,-0.2454443,-0.2454443
gene_name-1885,-0.38343662,-0.38343662,0.19712521,-0.38343662,-0.3834366,0.1754975
gene_name-1890,-0.28456938,-0.28456938,-0.28456932,-0.28456938,1.2765592,0.48616964
gene_name-1905,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-1907,-0.6731918,-0.49520475,0.18799551,-0.6731918,1.169783,-0.50137496
gene_name-1915,-0.66315407,-0.179237,0.07957618,1.2692306,0.8040789,-0.66315407
gene_name-1964,-0.38993043,0.29947227,0.1601295,-0.38993043,-0.3899304,-0.38993043
gene_name-1965,-0.19219504,-0.19219504,0.19219512,-0.19219504,-0.19219504,-0.19219504
gene_name-1974,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-1975,-0.30490908,-0.30490908,0.06472662,-0.30490908,0.89600325,-0.30490908
gene_name-1984,-0.3145043,-0.3145043,-0.022399487,-0.3145043,-0.3145043,0.6962069
gene_name-1986,0.63034904,-0.69831926,0.4994224,0.46890995,0.6022571,-1.381154
gene_name-1988,-0.3132963,0.17244518,0.15138245,-0.3132963,-0.3132963,-0.3132963
gene_name-1997,-0.1979544,0.89674634,-0.16694576,-0.1979544,-0.1979544,-0.1979544
gene_name-1999,-0.2620785,-0.2620785,0.2620785,-0.2620785,-0.2620785,-0.2620785
gene_name-2006,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-2008,-0.80820453,0.3275389,-0.3912333,-0.80820453,0.8662309,0.64970416
gene_name-2012,-0.5808866,0.28970784,-0.23901272,1.8657235,0.6734728,-0.23372073
gene_name-2014,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-2021,-0.6995793,0.9330679,-0.055249445,-0.6995793,-0.6995793,-0.067740284
gene_name-2024,-0.1825742,0.9128709,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-2031,5.294651,-0.18257417,-0.1825742,-0.18257417,-0.18257417,-0.18257417
gene_name-2033,-0.3198823,-0.3198823,-0.101342194,-0.3198823,1.7862401,-0.3198823
gene_name-2039,-0.5794863,-0.5794863,-0.05845765,1.550571,1.9002146,-0.5794863
gene_name-2041,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2042,-0.53576446,0.3682247,0.03584539,1.2508999,-0.53576446,-0.29732925
gene_name-2046,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-2049,-0.22651312,-0.22651312,-0.12867327,-0.22651312,1.5494186,-0.22651312
gene_name-2050,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2054,1.9674771,-0.24638109,0.30615902,-0.5919952,-0.5919952,-0.5919952
gene_name-2057,2.672402,-0.38208044,0.17844826,-0.38208044,-0.38208044,-0.38208044
gene_name-2061,-0.32655138,0.26339555,-0.10975127,-0.32655138,0.8717168,-0.32655138
gene_name-2068,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2069,-0.6256763,0.06589611,0.02475251,-0.6256763,0.16752772,0.009600353
gene_name-2086,-0.38178042,0.12912206,0.04463872,2.1208322,-0.38178042,-0.38178042
gene_name-2090,-1.1712226,0.4470262,-0.345995,0.439137,0.5931916,0.3814609
gene_name-2091,-0.37996536,0.15145372,0.03981321,-0.37996536,-0.3799654,0.10907199
gene_name-2096,-0.8986739,-0.07862284,-0.08020784,0.979118,0.49025777,0.009002793
gene_name-2097,0.0707166,0.075782344,0.11723684,1.6691214,-0.65626556,-0.38170105
gene_name-2098,-0.63179183,-0.30683237,0.38777655,1.4036396,-0.63179183,-0.63179183
gene_name-2103,-0.39086682,-0.39086682,0.23969129,-0.39086682,0.3650109,-0.39086682
gene_name-2105,4.2210946,-0.2596371,-0.039078332,-0.2596371,-0.2596371,-0.2596371
gene_name-2106,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2107,-0.18257417,-0.18257417,0.18257414,-0.18257417,-0.18257417,-0.18257417
gene_name-2109,1.047941,-0.46249166,0.3617961,-0.46249166,-0.46249166,-0.46249166
gene_name-2110,-0.2072583,0.88267213,-0.15605184,-0.2072583,-0.2072583,-0.2072583
gene_name-2116,-0.6752876,0.054117393,-0.31905594,1.4179828,1.6723763,-0.24891427
gene_name-2126,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2127,1.0805155,0.30330864,-0.154929,-1.1018885,-0.49964806,0.46554175
gene_name-2133,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-2137,0.96892625,-0.07293663,0.29483965,-1.1834102,-0.5621456,-0.4313982
gene_name-2139,-0.5903803,0.5875582,-0.04492663,0.9069651,-0.5903803,-0.1618671
gene_name-2146,-0.43925712,0.5067042,-0.041621074,-0.43925712,-0.43925712,0.057416193
gene_name-2156,-0.77177644,-0.3529655,0.21914333,-0.77177644,0.7353115,-0.4369409
gene_name-2159,-0.50561464,0.54471767,-0.13883644,-0.50561464,0.22473915,-0.060805917
gene_name-2162,2.3689103,-0.5290673,-0.2778888,-0.5290673,-0.5290673,1.3122056
gene_name-2163,-0.3278974,-0.32566255,0.10088674,-0.3278974,0.8034313,-0.3278974
gene_name-2167,-0.30619726,-0.30619726,0.110333174,-0.30619726,-0.30619726,0.28139502
gene_name-2168,-0.433036,0.00068148377,0.13050468,-0.433036,-0.433036,0.04084031
gene_name-2171,0.637411,-0.27396917,-0.22139001,-0.9236319,0.0018283129,0.9942864
gene_name-2173,-0.47551066,0.7505623,0.0668197,-0.47551066,-0.4755107,-0.47551066
gene_name-2179,1.7406148,-0.34472036,-0.28992414,0.6960144,1.402461,-0.114309765
gene_name-2184,-0.2600612,-0.2600612,-0.26006123,3.095591,1.2220001,-0.2600612
gene_name-2186,-0.440613,0.41336855,-0.07712236,-0.440613,0.7247612,-0.44061297
gene_name-2187,-0.4382455,0.17802516,-0.042156857,-0.4382455,-0.4382455,0.3866908
gene_name-2188,-0.5363818,0.34009522,0.24422283,-0.5363818,-0.5363818,-0.5363818
gene_name-2190,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-2195,-0.324985,-0.324985,0.14613457,-0.324985,-0.324985,0.21156625
gene_name-2201,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-2211,-0.9038871,-0.9038871,0.48146793,0.8609783,0.61991996,-0.9038871
gene_name-2213,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-2216,1.972492,-0.5896976,-0.07362073,1.5542647,-0.5896976,0.45902714
gene_name-2220,-0.23109563,-0.23109563,-0.12082882,-0.23109563,1.5285264,-0.23109563
gene_name-2245,-0.1825742,-0.1825742,0.18257408,-0.1825742,-0.1825742,-0.1825742
gene_name-2251,-0.3267864,-0.3267864,0.123194955,-0.3267864,-0.3267864,0.2839877
gene_name-2252,-0.48734906,-0.4873491,0.23153684,-0.48734906,-0.48734906,0.28008756
gene_name-2254,-1.0965353,-0.31056422,0.38051113,0.7022184,-1.0965353,-0.09418458
gene_name-2258,-0.39859062,-0.39859062,0.10261369,2.1802526,0.22167967,-0.39859062
gene_name-2260,-0.8589504,-0.26206067,-0.21546224,1.0876176,0.010954142,0.85614127
gene_name-2263,-1.3464161,-0.08866761,-0.069070354,0.6567629,1.0380799,-0.18903859
gene_name-2264,1.3370687,-0.09889042,-0.2699323,0.4784311,1.1914481,-0.16928165
gene_name-2267,-0.2882337,-0.2882337,0.09618427,-0.2882337,0.67201334,-0.2882337
gene_name-2271,-0.50480634,-0.50480634,0.24269162,-0.50480634,0.40519226,-0.26446146
gene_name-2275,3.332531,0.5224233,-0.32899964,-0.42821392,-0.42821392,0.14064059
gene_name-2283,-0.23117697,-0.23117697,0.23117699,-0.23117697,-0.23117697,-0.23117697
gene_name-2292,-0.5868888,-0.14095548,-0.020288222,-0.5868888,1.0018696,-0.16454598
gene_name-2294,-0.6148013,-0.6148013,-0.11759588,1.2599854,1.0237006,0.22433181
gene_name-2299,-0.26109856,0.43645674,-0.2610986,-0.26109856,1.1872948,-0.26109856
gene_name-2302,-1.9018154,0.20788035,0.14141804,0.16973883,0.89427394,-0.82228357
gene_name-2314,2.054582,-0.21890095,-0.1815981,-0.6574583,0.07820503,0.4373475
gene_name-2315,-0.4325256,-0.43252558,0.062130228,-0.4325256,0.59852386,0.06003077
gene_name-2318,1.1033466,0.047089517,0.21452427,0.28217334,-0.92844933,-0.4106967
gene_name-2319,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2328,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2344,-0.1825742,0.912871,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-2353,-0.7179225,-0.35246778,0.38459492,-0.7179225,-0.7179225,-0.08339489
gene_name-2355,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-2357,-0.6316842,0.11087775,-0.024985528,-0.6316842,-0.6316842,0.5957629
gene_name-2359,-0.25656986,-0.25656986,-0.25656986,2.7697241,1.300364,-0.25656986
gene_name-2363,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-2367,-0.5083246,-0.5083246,0.19444484,1.8518138,0.27436173,-0.5083246
gene_name-2381,-0.26276913,-0.26276913,-0.26276916,-0.26276913,-0.26276913,1.3138456
gene_name-2382,2.0499082,-0.48891234,-0.01739172,-1.771385,0.6660819,0.08573369
gene_name-2386,-0.26212868,-0.26212868,0.26212865,-0.26212868,-0.26212868,-0.26212868
gene_name-2387,-0.548179,-0.548179,-0.058218118,1.6374352,1.0495814,-0.12476672
gene_name-2392,-0.6075233,-0.27214196,0.1825331,-0.6075233,0.95845866,-0.6075233
gene_name-2394,1.232306,0.11422528,-0.040688626,0.6278362,-0.66605973,0.035448134
gene_name-2398,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-2399,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-2402,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-2407,1.1420512,0.69288623,-0.12720855,0.5490205,-0.8937996,-0.113195255
gene_name-2415,-0.28298065,-0.28298065,-0.14709482,-0.28298065,1.3903149,0.0032683848
gene_name-2416,-0.28386137,-0.28386137,-0.14353165,-0.28386137,1.3826146,-0.0015679598
gene_name-2420,-0.3272848,-0.3272848,0.093906865,-0.3272848,0.8396049,-0.3272848
gene_name-2428,-0.34448433,0.32852903,0.12014656,-0.34448433,-0.34448433,-0.34448433
gene_name-2453,-0.26884282,-0.26884282,0.26884285,-0.26884282,-0.26884282,-0.26884282
gene_name-2463,-0.31789565,-0.31789565,-0.17665257,-0.31789565,0.9579509,0.40024105
gene_name-2467,-0.45726523,-0.044099342,0.12914507,-0.45726523,0.49472594,-0.45726523
gene_name-2469,-0.29354092,0.34645128,-0.21851966,-0.29354092,1.2001082,-0.29354092
gene_name-2473,-0.26201314,-0.26201314,0.019242775,-0.26201314,-0.26201314,0.46629792
gene_name-2478,-0.6316447,0.6983763,-0.08125751,1.4950272,-0.6316447,-0.24829319
gene_name-2481,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-2483,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2486,-0.44185215,0.43808946,-0.1959116,-0.44185215,-0.44185218,0.5914977
gene_name-2491,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-2497,3.2522652,0.6036641,-0.2612744,-0.26127443,-0.26127443,-0.26127443
gene_name-2498,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2502,-0.26017028,-0.26017028,0.26017028,-0.26017028,-0.26017028,-0.26017028
gene_name-2511,-0.46305984,-0.025339866,-0.12792297,-0.46305984,1.7623205,-0.46305984
gene_name-2519,1.1595432,-0.39202285,-0.02848376,0.17652103,0.7890187,-0.26314986
gene_name-2531,-0.57762194,-0.17516151,0.09653384,-0.57762194,0.4683226,-0.16438484
gene_name-2538,-0.24182144,0.18566945,0.09932441,-0.24182144,-0.24182145,-0.24182144
gene_name-2539,2.6838818,-0.49469414,-0.18132076,-0.49469414,1.1626242,-0.09675554
gene_name-2545,-0.4665375,-0.23638408,0.10198849,2.0143867,-0.4665375,-0.09922885
gene_name-2549,-0.26200873,-0.26200873,0.26200876,-0.26200873,-0.26200873,-0.26200873
gene_name-2552,-0.1825742,-0.1825742,0.18257417,-0.1825742,-0.1825742,-0.1825742
gene_name-2558,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-2568,2.3067842,0.38809374,-0.396129,-0.5970082,0.40818596,0.21342671
gene_name-2569,1.1021737,0.41098887,-0.1301093,-1.0252529,-1.0252529,0.5791066
gene_name-2574,-0.42958617,0.5270673,-0.06460864,-0.42958617,-0.42958617,0.096344806
gene_name-2576,-0.3799066,0.0694474,-0.18914007,-0.3799066,1.7164034,-0.3799066
gene_name-2578,-0.26232526,-0.26232526,0.26232523,-0.26232526,-0.26232526,-0.26232526
gene_name-2587,-0.5956121,0.24977021,-0.15979768,-0.5956121,-0.5956121,0.825235
gene_name-2591,0.051331714,0.26371917,-0.14477822,-0.41353554,-0.4135355,0.49117762
gene_name-2593,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-2594,-0.49509558,-0.101405784,-0.04464484,-0.49509558,1.5474567,-0.49509558
gene_name-2596,-0.25068846,-0.25068846,-0.2506885,-0.25068846,2.2561963,-0.25068846
gene_name-2598,-0.26268578,-0.26268578,-0.26268578,-0.26268578,2.3641722,-0.26268578
gene_name-2599,-0.33403346,0.26439515,-0.33403346,-0.33403346,2.0089204,-0.33403346
gene_name-2602,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-2604,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-2607,-0.26225773,0.477024,0.015830489,-0.26225773,-0.26225773,-0.26225773
gene_name-2611,-0.7406065,-0.3611811,0.19749203,0.59834945,0.20318152,-0.32475227
gene_name-2618,-0.22081381,-0.2208138,0.22081386,-0.22081381,-0.22081381,-0.2208138
gene_name-2630,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-2633,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-2635,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-2638,-0.25752166,-0.25752166,0.050479684,-0.25752166,0.7776882,-0.25752166
